id;created_at;text;retweet_count;favorite_count
1046785056658919424;2018-10-01 15:33:00;Vamos fazer muito pelos mais pobres, mas sem roubar #VoteMarina18 https://t.co/HLUIFwj8VW;127;654
1046746554923540481;2018-10-01 13:00:00;O Bolsonaro fala muito grosso, mas tem momentos que ele amarela #VoteMarina18 #DebateNaRecord https://t.co/y1VS3W06Dm;403;2166
1046620037019303936;2018-10-01 04:37:16;Eu sou a melhor pessoa para botar ordem na casa em 4 anos e juntar os melhores pra governar o Brasil #DebateNaRecord #VoteMarina18 https://t.co/UGTZM7ajaW;139;787
1046615471112556544;2018-10-01 04:19:08;Para quem está curioso, o broche com o 18 é sustentável: foi feito por um designer de São Paulo que trabalha com restos de madeira. Há outras três peças da mesma série. #DebateRecord https://t.co/3bT83Pa48u;252;1753
1046603213405859842;2018-10-01 03:30:25;Uma casa dividida não tem como se sustentar, nós precisamos estar unidos e eu estou pronta pra fazer isso. Eu tenho dito isso desde 2010, e quando eu dizia todo mundo estranhava. Agora é um campeonato de quem vai unir o Brasil #DebateNaRecord #VoteMarina18;60;344
1046602153668870145;2018-10-01 03:26:13;Eu entrei nessa campanha para oferecer a outra face. Pra face da mentira, a verdade. Pra face do ódio, o amor. Pra face da preguiça, o trabalho e pra face de um país desunido, a nossa união. #DebateNaRecord #VoteMarina18;134;847
1046599614412058624;2018-10-01 03:16:07;Entenda como Marina vai criar mais de 2 milhões de empregos com investimento em energia renovável e transformar o Brasil em uma potência mundial da energia solar #DebateNaRecord #VoteMarina18 https://t.co/U4HmcnO482;186;684
1046597715529007105;2018-10-01 03:08:34;"RT @folha: Marina Silva (Rede): ""O projeto autoritário do Bolsonaro foi chocado no ninho da polarização do PT e do PSDB"" https://t.co/tnnLG…";171;0
1046596975129489408;2018-10-01 03:05:38;O PT precisa explicar para o povo brasileiro essa história do 'rouba mas fez' #DebateNaRecord #VoteMarina18;98;420
1046596812231122944;2018-10-01 03:04:59;Os 200 bilhões que foram desviados pela corrupção, poderiam ser investidos investidos em saneamento básico, saúde, educação e geração de emprego e renda para as pessoas #DebateNaRecord #VoteMarina18;68;253
